element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
744  3.5140 1.5630 0.0000 3.6568 1.6059 0.0000 3.6951 1.4781 0.0000 3.5523 1.4353 0.0000 0.0026515 0.13333
745  3.5523 1.4353 -0.13333 3.6951 1.4781 -0.13333 3.7334 1.3504 -0.13333 3.5906 1.3076 -0.13333 0.0026515 0.13333
746  3.5523 1.4353 0.0000 3.6951 1.4781 0.0000 3.7334 1.3504 0.0000 3.5906 1.3076 0.0000 0.0026515 0.13333
747  3.5523 1.4353 0.13333 3.6951 1.4781 0.13333 3.7334 1.3504 0.13333 3.5906 1.3076 0.13333 0.0026515 0.13333
748  3.5906 1.3076 0.0000 3.7334 1.3504 0.0000 3.7718 1.2227 0.0000 3.6289 1.1799 0.0000 0.0026515 0.13333
749  3.6568 1.6059 0.0000 3.7997 1.6487 0.0000 3.8380 1.5210 0.0000 3.6951 1.4781 0.0000 0.0026515 0.13333
750  3.6951 1.4781 -0.13333 3.8380 1.5210 -0.13333 3.8763 1.3933 -0.13333 3.7334 1.3504 -0.13333 0.0026515 0.13333
751  3.6951 1.4781 0.0000 3.8380 1.5210 0.0000 3.8763 1.3933 0.0000 3.7334 1.3504 0.0000 0.0026515 0.13333
752  3.6951 1.4781 0.13333 3.8380 1.5210 0.13333 3.8763 1.3933 0.13333 3.7334 1.3504 0.13333 0.0026515 0.13333
753  3.7334 1.3504 0.0000 3.8763 1.3933 0.0000 3.9146 1.2656 0.0000 3.7718 1.2227 0.0000 0.0026515 0.13333
754  3.8380 1.5210 0.0000 3.9808 1.5639 0.0000 4.0192 1.4361 0.0000 3.8763 1.3933 0.0000 0.0026515 0.13333
755  4.0000 1.5667 0.0000 4.1429 1.5667 0.0000 4.1429 1.4333 0.0000 4.0000 1.4333 0.0000 0.0025397 0.13333
756  4.1429 1.5667 0.0000 4.2857 1.5667 0.0000 4.2857 1.4333 0.0000 4.1429 1.4333 0.0000 0.0025397 0.13333
757  4.2857 1.5667 0.0000 4.4286 1.5667 0.0000 4.4286 1.4333 0.0000 4.2857 1.4333 0.0000 0.0025397 0.13333
758  4.4286 1.5667 0.0000 4.5714 1.5667 0.0000 4.5714 1.4333 0.0000 4.4286 1.4333 0.0000 0.0025397 0.13333
759  4.5714 1.5667 0.0000 4.7143 1.5667 0.0000 4.7143 1.4333 0.0000 4.5714 1.4333 0.0000 0.0025397 0.13333
760  4.7143 1.5667 0.0000 4.8571 1.5667 0.0000 4.8571 1.4333 0.0000 4.7143 1.4333 0.0000 0.0025397 0.13333
761  4.8571 1.5667 0.0000 5.0000 1.5667 0.0000 5.0000 1.4333 0.0000 4.8571 1.4333 0.0000 0.0025397 0.13333
