element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
168  -5.5511e-17 1.0714 0.0000 0.43478 1.0714 0.0000 0.43478 0.64286 0.0000 -2.7756e-17 0.64286 0.0000 0.079858 0.42857
169  -5.5511e-17 1.0714 0.42857 0.43478 1.0714 0.42857 0.43478 0.64286 0.42857 -2.7756e-17 0.64286 0.42857 0.079858 0.42857
170  -5.5511e-17 1.0714 0.85714 0.43478 1.0714 0.85714 0.43478 0.64286 0.85714 -2.7756e-17 0.64286 0.85714 0.079858 0.42857
171  -5.5511e-17 1.0714 1.2857 0.43478 1.0714 1.2857 0.43478 0.64286 1.2857 -2.7756e-17 0.64286 1.2857 0.079858 0.42857
172  -5.5511e-17 1.0714 1.7143 0.43478 1.0714 1.7143 0.43478 0.64286 1.7143 -2.7756e-17 0.64286 1.7143 0.079858 0.42857
173  -5.5511e-17 1.0714 2.1429 0.43478 1.0714 2.1429 0.43478 0.64286 2.1429 -2.7756e-17 0.64286 2.1429 0.079858 0.42857
174  -5.5511e-17 1.0714 2.5714 0.43478 1.0714 2.5714 0.43478 0.64286 2.5714 -2.7756e-17 0.64286 2.5714 0.079858 0.42857
175  -5.5511e-17 1.0714 3.0000 0.43478 1.0714 3.0000 0.43478 0.64286 3.0000 -2.7756e-17 0.64286 3.0000 0.079858 0.42857
176  -5.5511e-17 1.0714 3.4286 0.43478 1.0714 3.4286 0.43478 0.64286 3.4286 -2.7756e-17 0.64286 3.4286 0.079858 0.42857
177  -5.5511e-17 1.0714 3.8571 0.43478 1.0714 3.8571 0.43478 0.64286 3.8571 -2.7756e-17 0.64286 3.8571 0.079858 0.42857
178  -5.5511e-17 1.0714 4.2857 0.43478 1.0714 4.2857 0.43478 0.64286 4.2857 -2.7756e-17 0.64286 4.2857 0.079858 0.42857
179  -5.5511e-17 1.0714 4.7143 0.43478 1.0714 4.7143 0.43478 0.64286 4.7143 -2.7756e-17 0.64286 4.7143 0.079858 0.42857
180  -2.7756e-17 0.64286 -4.7143 0.43478 0.64286 -4.7143 0.43478 0.21429 -4.7143 0.0000 0.21429 -4.7143 0.079858 0.42857
181  -2.7756e-17 0.64286 -4.2857 0.43478 0.64286 -4.2857 0.43478 0.21429 -4.2857 0.0000 0.21429 -4.2857 0.079858 0.42857
182  -2.7756e-17 0.64286 -3.8571 0.43478 0.64286 -3.8571 0.43478 0.21429 -3.8571 0.0000 0.21429 -3.8571 0.079858 0.42857
183  -2.7756e-17 0.64286 -3.4286 0.43478 0.64286 -3.4286 0.43478 0.21429 -3.4286 0.0000 0.21429 -3.4286 0.079858 0.42857
184  -2.7756e-17 0.64286 -3.0000 0.43478 0.64286 -3.0000 0.43478 0.21429 -3.0000 0.0000 0.21429 -3.0000 0.079858 0.42857
185  -2.7756e-17 0.64286 -2.5714 0.43478 0.64286 -2.5714 0.43478 0.21429 -2.5714 0.0000 0.21429 -2.5714 0.079858 0.42857
186  -2.7756e-17 0.64286 -2.1429 0.43478 0.64286 -2.1429 0.43478 0.21429 -2.1429 0.0000 0.21429 -2.1429 0.079858 0.42857
187  -2.7756e-17 0.64286 -1.7143 0.43478 0.64286 -1.7143 0.43478 0.21429 -1.7143 0.0000 0.21429 -1.7143 0.079858 0.42857
188  -2.7756e-17 0.64286 -1.2857 0.43478 0.64286 -1.2857 0.43478 0.21429 -1.2857 0.0000 0.21429 -1.2857 0.079858 0.42857
189  -2.7756e-17 0.64286 -0.85714 0.43478 0.64286 -0.85714 0.43478 0.21429 -0.85714 0.0000 0.21429 -0.85714 0.079858 0.42857
190  -2.7756e-17 0.64286 -0.42857 0.43478 0.64286 -0.42857 0.43478 0.21429 -0.42857 0.0000 0.21429 -0.42857 0.079858 0.42857
191  -2.7756e-17 0.64286 0.0000 0.43478 0.64286 0.0000 0.43478 0.21429 0.0000 0.0000 0.21429 0.0000 0.079858 0.42857
192  -2.7756e-17 0.64286 0.42857 0.43478 0.64286 0.42857 0.43478 0.21429 0.42857 0.0000 0.21429 0.42857 0.079858 0.42857
193  -2.7756e-17 0.64286 0.85714 0.43478 0.64286 0.85714 0.43478 0.21429 0.85714 0.0000 0.21429 0.85714 0.079858 0.42857
194  -2.7756e-17 0.64286 1.2857 0.43478 0.64286 1.2857 0.43478 0.21429 1.2857 0.0000 0.21429 1.2857 0.079858 0.42857
195  -2.7756e-17 0.64286 1.7143 0.43478 0.64286 1.7143 0.43478 0.21429 1.7143 0.0000 0.21429 1.7143 0.079858 0.42857
196  -2.7756e-17 0.64286 2.1429 0.43478 0.64286 2.1429 0.43478 0.21429 2.1429 0.0000 0.21429 2.1429 0.079858 0.42857
197  -2.7756e-17 0.64286 2.5714 0.43478 0.64286 2.5714 0.43478 0.21429 2.5714 0.0000 0.21429 2.5714 0.079858 0.42857
198  -2.7756e-17 0.64286 3.0000 0.43478 0.64286 3.0000 0.43478 0.21429 3.0000 0.0000 0.21429 3.0000 0.079858 0.42857
199  -2.7756e-17 0.64286 3.4286 0.43478 0.64286 3.4286 0.43478 0.21429 3.4286 0.0000 0.21429 3.4286 0.079858 0.42857
200  -2.7756e-17 0.64286 3.8571 0.43478 0.64286 3.8571 0.43478 0.21429 3.8571 0.0000 0.21429 3.8571 0.079858 0.42857
201  -2.7756e-17 0.64286 4.2857 0.43478 0.64286 4.2857 0.43478 0.21429 4.2857 0.0000 0.21429 4.2857 0.079858 0.42857
202  -2.7756e-17 0.64286 4.7143 0.43478 0.64286 4.7143 0.43478 0.21429 4.7143 0.0000 0.21429 4.7143 0.079858 0.42857
203  0.0000 0.21429 -4.7143 0.43478 0.21429 -4.7143 0.43478 -0.21429 -4.7143 0.0000 -0.21429 -4.7143 0.079858 0.42857
204  0.0000 0.21429 -4.2857 0.43478 0.21429 -4.2857 0.43478 -0.21429 -4.2857 0.0000 -0.21429 -4.2857 0.079858 0.42857
205  0.0000 0.21429 -3.8571 0.43478 0.21429 -3.8571 0.43478 -0.21429 -3.8571 0.0000 -0.21429 -3.8571 0.079858 0.42857
206  0.0000 0.21429 -3.4286 0.43478 0.21429 -3.4286 0.43478 -0.21429 -3.4286 0.0000 -0.21429 -3.4286 0.079858 0.42857
207  0.0000 0.21429 -3.0000 0.43478 0.21429 -3.0000 0.43478 -0.21429 -3.0000 0.0000 -0.21429 -3.0000 0.079858 0.42857
208  0.0000 0.21429 -2.5714 0.43478 0.21429 -2.5714 0.43478 -0.21429 -2.5714 0.0000 -0.21429 -2.5714 0.079858 0.42857
209  0.0000 0.21429 -2.1429 0.43478 0.21429 -2.1429 0.43478 -0.21429 -2.1429 0.0000 -0.21429 -2.1429 0.079858 0.42857
210  0.0000 0.21429 -1.7143 0.43478 0.21429 -1.7143 0.43478 -0.21429 -1.7143 0.0000 -0.21429 -1.7143 0.079858 0.42857
211  0.0000 0.21429 -1.2857 0.43478 0.21429 -1.2857 0.43478 -0.21429 -1.2857 0.0000 -0.21429 -1.2857 0.079858 0.42857
212  0.0000 0.21429 -0.85714 0.43478 0.21429 -0.85714 0.43478 -0.21429 -0.85714 0.0000 -0.21429 -0.85714 0.079858 0.42857
213  0.0000 0.21429 -0.42857 0.43478 0.21429 -0.42857 0.43478 -0.21429 -0.42857 0.0000 -0.21429 -0.42857 0.079858 0.42857
214  0.0000 0.21429 0.0000 0.43478 0.21429 0.0000 0.43478 -0.21429 0.0000 0.0000 -0.21429 0.0000 0.079858 0.42857
215  0.0000 0.21429 0.42857 0.43478 0.21429 0.42857 0.43478 -0.21429 0.42857 0.0000 -0.21429 0.42857 0.079858 0.42857
216  0.0000 0.21429 0.85714 0.43478 0.21429 0.85714 0.43478 -0.21429 0.85714 0.0000 -0.21429 0.85714 0.079858 0.42857
217  0.0000 0.21429 1.2857 0.43478 0.21429 1.2857 0.43478 -0.21429 1.2857 0.0000 -0.21429 1.2857 0.079858 0.42857
218  0.0000 0.21429 1.7143 0.43478 0.21429 1.7143 0.43478 -0.21429 1.7143 0.0000 -0.21429 1.7143 0.079858 0.42857
219  0.0000 0.21429 2.1429 0.43478 0.21429 2.1429 0.43478 -0.21429 2.1429 0.0000 -0.21429 2.1429 0.079858 0.42857
220  0.0000 0.21429 2.5714 0.43478 0.21429 2.5714 0.43478 -0.21429 2.5714 0.0000 -0.21429 2.5714 0.079858 0.42857
221  0.0000 0.21429 3.0000 0.43478 0.21429 3.0000 0.43478 -0.21429 3.0000 0.0000 -0.21429 3.0000 0.079858 0.42857
222  0.0000 0.21429 3.4286 0.43478 0.21429 3.4286 0.43478 -0.21429 3.4286 0.0000 -0.21429 3.4286 0.079858 0.42857
223  0.0000 0.21429 3.8571 0.43478 0.21429 3.8571 0.43478 -0.21429 3.8571 0.0000 -0.21429 3.8571 0.079858 0.42857
224  0.0000 0.21429 4.2857 0.43478 0.21429 4.2857 0.43478 -0.21429 4.2857 0.0000 -0.21429 4.2857 0.079858 0.42857
225  0.0000 0.21429 4.7143 0.43478 0.21429 4.7143 0.43478 -0.21429 4.7143 0.0000 -0.21429 4.7143 0.079858 0.42857
226  0.0000 -0.21429 -4.7143 0.43478 -0.21429 -4.7143 0.43478 -0.64286 -4.7143 2.7756e-17 -0.64286 -4.7143 0.079858 0.42857
227  0.0000 -0.21429 -4.2857 0.43478 -0.21429 -4.2857 0.43478 -0.64286 -4.2857 2.7756e-17 -0.64286 -4.2857 0.079858 0.42857
228  0.0000 -0.21429 -3.8571 0.43478 -0.21429 -3.8571 0.43478 -0.64286 -3.8571 2.7756e-17 -0.64286 -3.8571 0.079858 0.42857
229  0.0000 -0.21429 -3.4286 0.43478 -0.21429 -3.4286 0.43478 -0.64286 -3.4286 2.7756e-17 -0.64286 -3.4286 0.079858 0.42857
230  0.0000 -0.21429 -3.0000 0.43478 -0.21429 -3.0000 0.43478 -0.64286 -3.0000 2.7756e-17 -0.64286 -3.0000 0.079858 0.42857
231  0.0000 -0.21429 -2.5714 0.43478 -0.21429 -2.5714 0.43478 -0.64286 -2.5714 2.7756e-17 -0.64286 -2.5714 0.079858 0.42857
232  0.0000 -0.21429 -2.1429 0.43478 -0.21429 -2.1429 0.43478 -0.64286 -2.1429 2.7756e-17 -0.64286 -2.1429 0.079858 0.42857
233  0.0000 -0.21429 -1.7143 0.43478 -0.21429 -1.7143 0.43478 -0.64286 -1.7143 2.7756e-17 -0.64286 -1.7143 0.079858 0.42857
234  0.0000 -0.21429 -1.2857 0.43478 -0.21429 -1.2857 0.43478 -0.64286 -1.2857 2.7756e-17 -0.64286 -1.2857 0.079858 0.42857
235  0.0000 -0.21429 -0.85714 0.43478 -0.21429 -0.85714 0.43478 -0.64286 -0.85714 2.7756e-17 -0.64286 -0.85714 0.079858 0.42857
236  0.0000 -0.21429 -0.42857 0.43478 -0.21429 -0.42857 0.43478 -0.64286 -0.42857 2.7756e-17 -0.64286 -0.42857 0.079858 0.42857
237  0.0000 -0.21429 0.0000 0.43478 -0.21429 0.0000 0.43478 -0.64286 0.0000 2.7756e-17 -0.64286 0.0000 0.079858 0.42857
238  0.0000 -0.21429 0.42857 0.43478 -0.21429 0.42857 0.43478 -0.64286 0.42857 2.7756e-17 -0.64286 0.42857 0.079858 0.42857
239  0.0000 -0.21429 0.85714 0.43478 -0.21429 0.85714 0.43478 -0.64286 0.85714 2.7756e-17 -0.64286 0.85714 0.079858 0.42857
240  0.0000 -0.21429 1.2857 0.43478 -0.21429 1.2857 0.43478 -0.64286 1.2857 2.7756e-17 -0.64286 1.2857 0.079858 0.42857
241  0.0000 -0.21429 1.7143 0.43478 -0.21429 1.7143 0.43478 -0.64286 1.7143 2.7756e-17 -0.64286 1.7143 0.079858 0.42857
242  0.0000 -0.21429 2.1429 0.43478 -0.21429 2.1429 0.43478 -0.64286 2.1429 2.7756e-17 -0.64286 2.1429 0.079858 0.42857
243  0.0000 -0.21429 2.5714 0.43478 -0.21429 2.5714 0.43478 -0.64286 2.5714 2.7756e-17 -0.64286 2.5714 0.079858 0.42857
244  0.0000 -0.21429 3.0000 0.43478 -0.21429 3.0000 0.43478 -0.64286 3.0000 2.7756e-17 -0.64286 3.0000 0.079858 0.42857
245  0.0000 -0.21429 3.4286 0.43478 -0.21429 3.4286 0.43478 -0.64286 3.4286 2.7756e-17 -0.64286 3.4286 0.079858 0.42857
246  0.0000 -0.21429 3.8571 0.43478 -0.21429 3.8571 0.43478 -0.64286 3.8571 2.7756e-17 -0.64286 3.8571 0.079858 0.42857
247  0.0000 -0.21429 4.2857 0.43478 -0.21429 4.2857 0.43478 -0.64286 4.2857 2.7756e-17 -0.64286 4.2857 0.079858 0.42857
248  0.0000 -0.21429 4.7143 0.43478 -0.21429 4.7143 0.43478 -0.64286 4.7143 2.7756e-17 -0.64286 4.7143 0.079858 0.42857
249  2.7756e-17 -0.64286 -4.7143 0.43478 -0.64286 -4.7143 0.43478 -1.0714 -4.7143 5.5511e-17 -1.0714 -4.7143 0.079858 0.42857
250  2.7756e-17 -0.64286 -4.2857 0.43478 -0.64286 -4.2857 0.43478 -1.0714 -4.2857 5.5511e-17 -1.0714 -4.2857 0.079858 0.42857
251  2.7756e-17 -0.64286 -3.8571 0.43478 -0.64286 -3.8571 0.43478 -1.0714 -3.8571 5.5511e-17 -1.0714 -3.8571 0.079858 0.42857
252  2.7756e-17 -0.64286 -3.4286 0.43478 -0.64286 -3.4286 0.43478 -1.0714 -3.4286 5.5511e-17 -1.0714 -3.4286 0.079858 0.42857
253  2.7756e-17 -0.64286 -3.0000 0.43478 -0.64286 -3.0000 0.43478 -1.0714 -3.0000 5.5511e-17 -1.0714 -3.0000 0.079858 0.42857
254  2.7756e-17 -0.64286 -2.5714 0.43478 -0.64286 -2.5714 0.43478 -1.0714 -2.5714 5.5511e-17 -1.0714 -2.5714 0.079858 0.42857
255  2.7756e-17 -0.64286 -2.1429 0.43478 -0.64286 -2.1429 0.43478 -1.0714 -2.1429 5.5511e-17 -1.0714 -2.1429 0.079858 0.42857
256  2.7756e-17 -0.64286 -1.7143 0.43478 -0.64286 -1.7143 0.43478 -1.0714 -1.7143 5.5511e-17 -1.0714 -1.7143 0.079858 0.42857
257  2.7756e-17 -0.64286 -1.2857 0.43478 -0.64286 -1.2857 0.43478 -1.0714 -1.2857 5.5511e-17 -1.0714 -1.2857 0.079858 0.42857
258  2.7756e-17 -0.64286 -0.85714 0.43478 -0.64286 -0.85714 0.43478 -1.0714 -0.85714 5.5511e-17 -1.0714 -0.85714 0.079858 0.42857
259  2.7756e-17 -0.64286 -0.42857 0.43478 -0.64286 -0.42857 0.43478 -1.0714 -0.42857 5.5511e-17 -1.0714 -0.42857 0.079858 0.42857
260  2.7756e-17 -0.64286 0.0000 0.43478 -0.64286 0.0000 0.43478 -1.0714 0.0000 5.5511e-17 -1.0714 0.0000 0.079858 0.42857
261  2.7756e-17 -0.64286 0.42857 0.43478 -0.64286 0.42857 0.43478 -1.0714 0.42857 5.5511e-17 -1.0714 0.42857 0.079858 0.42857
262  2.7756e-17 -0.64286 0.85714 0.43478 -0.64286 0.85714 0.43478 -1.0714 0.85714 5.5511e-17 -1.0714 0.85714 0.079858 0.42857
263  2.7756e-17 -0.64286 1.2857 0.43478 -0.64286 1.2857 0.43478 -1.0714 1.2857 5.5511e-17 -1.0714 1.2857 0.079858 0.42857
264  2.7756e-17 -0.64286 1.7143 0.43478 -0.64286 1.7143 0.43478 -1.0714 1.7143 5.5511e-17 -1.0714 1.7143 0.079858 0.42857
265  2.7756e-17 -0.64286 2.1429 0.43478 -0.64286 2.1429 0.43478 -1.0714 2.1429 5.5511e-17 -1.0714 2.1429 0.079858 0.42857
266  2.7756e-17 -0.64286 2.5714 0.43478 -0.64286 2.5714 0.43478 -1.0714 2.5714 5.5511e-17 -1.0714 2.5714 0.079858 0.42857
267  2.7756e-17 -0.64286 3.0000 0.43478 -0.64286 3.0000 0.43478 -1.0714 3.0000 5.5511e-17 -1.0714 3.0000 0.079858 0.42857
268  2.7756e-17 -0.64286 3.4286 0.43478 -0.64286 3.4286 0.43478 -1.0714 3.4286 5.5511e-17 -1.0714 3.4286 0.079858 0.42857
269  2.7756e-17 -0.64286 3.8571 0.43478 -0.64286 3.8571 0.43478 -1.0714 3.8571 5.5511e-17 -1.0714 3.8571 0.079858 0.42857
270  2.7756e-17 -0.64286 4.2857 0.43478 -0.64286 4.2857 0.43478 -1.0714 4.2857 5.5511e-17 -1.0714 4.2857 0.079858 0.42857
271  2.7756e-17 -0.64286 4.7143 0.43478 -0.64286 4.7143 0.43478 -1.0714 4.7143 5.5511e-17 -1.0714 4.7143 0.079858 0.42857
272  5.5511e-17 -1.0714 -4.7143 0.43478 -1.0714 -4.7143 0.43478 -1.5000 -4.7143 8.3267e-17 -1.5000 -4.7143 0.079858 0.42857
273  5.5511e-17 -1.0714 -4.2857 0.43478 -1.0714 -4.2857 0.43478 -1.5000 -4.2857 8.3267e-17 -1.5000 -4.2857 0.079858 0.42857
274  5.5511e-17 -1.0714 -3.8571 0.43478 -1.0714 -3.8571 0.43478 -1.5000 -3.8571 8.3267e-17 -1.5000 -3.8571 0.079858 0.42857
275  5.5511e-17 -1.0714 -3.4286 0.43478 -1.0714 -3.4286 0.43478 -1.5000 -3.4286 8.3267e-17 -1.5000 -3.4286 0.079858 0.42857
276  5.5511e-17 -1.0714 -3.0000 0.43478 -1.0714 -3.0000 0.43478 -1.5000 -3.0000 8.3267e-17 -1.5000 -3.0000 0.079858 0.42857
277  5.5511e-17 -1.0714 -2.5714 0.43478 -1.0714 -2.5714 0.43478 -1.5000 -2.5714 8.3267e-17 -1.5000 -2.5714 0.079858 0.42857
278  5.5511e-17 -1.0714 -2.1429 0.43478 -1.0714 -2.1429 0.43478 -1.5000 -2.1429 8.3267e-17 -1.5000 -2.1429 0.079858 0.42857
279  5.5511e-17 -1.0714 -1.7143 0.43478 -1.0714 -1.7143 0.43478 -1.5000 -1.7143 8.3267e-17 -1.5000 -1.7143 0.079858 0.42857
280  5.5511e-17 -1.0714 -1.2857 0.43478 -1.0714 -1.2857 0.43478 -1.5000 -1.2857 8.3267e-17 -1.5000 -1.2857 0.079858 0.42857
281  5.5511e-17 -1.0714 -0.85714 0.43478 -1.0714 -0.85714 0.43478 -1.5000 -0.85714 8.3267e-17 -1.5000 -0.85714 0.079858 0.42857
282  5.5511e-17 -1.0714 -0.42857 0.43478 -1.0714 -0.42857 0.43478 -1.5000 -0.42857 8.3267e-17 -1.5000 -0.42857 0.079858 0.42857
283  5.5511e-17 -1.0714 0.0000 0.43478 -1.0714 0.0000 0.43478 -1.5000 0.0000 8.3267e-17 -1.5000 0.0000 0.079858 0.42857
284  5.5511e-17 -1.0714 0.42857 0.43478 -1.0714 0.42857 0.43478 -1.5000 0.42857 8.3267e-17 -1.5000 0.42857 0.079858 0.42857
285  5.5511e-17 -1.0714 0.85714 0.43478 -1.0714 0.85714 0.43478 -1.5000 0.85714 8.3267e-17 -1.5000 0.85714 0.079858 0.42857
286  5.5511e-17 -1.0714 1.2857 0.43478 -1.0714 1.2857 0.43478 -1.5000 1.2857 8.3267e-17 -1.5000 1.2857 0.079858 0.42857
287  5.5511e-17 -1.0714 1.7143 0.43478 -1.0714 1.7143 0.43478 -1.5000 1.7143 8.3267e-17 -1.5000 1.7143 0.079858 0.42857
288  5.5511e-17 -1.0714 2.1429 0.43478 -1.0714 2.1429 0.43478 -1.5000 2.1429 8.3267e-17 -1.5000 2.1429 0.079858 0.42857
289  5.5511e-17 -1.0714 2.5714 0.43478 -1.0714 2.5714 0.43478 -1.5000 2.5714 8.3267e-17 -1.5000 2.5714 0.079858 0.42857
290  5.5511e-17 -1.0714 3.0000 0.43478 -1.0714 3.0000 0.43478 -1.5000 3.0000 8.3267e-17 -1.5000 3.0000 0.079858 0.42857
291  5.5511e-17 -1.0714 3.4286 0.43478 -1.0714 3.4286 0.43478 -1.5000 3.4286 8.3267e-17 -1.5000 3.4286 0.079858 0.42857
292  5.5511e-17 -1.0714 3.8571 0.43478 -1.0714 3.8571 0.43478 -1.5000 3.8571 8.3267e-17 -1.5000 3.8571 0.079858 0.42857
293  5.5511e-17 -1.0714 4.2857 0.43478 -1.0714 4.2857 0.43478 -1.5000 4.2857 8.3267e-17 -1.5000 4.2857 0.079858 0.42857
294  5.5511e-17 -1.0714 4.7143 0.43478 -1.0714 4.7143 0.43478 -1.5000 4.7143 8.3267e-17 -1.5000 4.7143 0.079858 0.42857
295  8.3267e-17 -1.5000 -4.2857 0.43478 -1.5000 -4.2857 0.43478 -1.9286 -4.2857 1.1102e-16 -1.9286 -4.2857 0.079858 0.42857
296  8.3267e-17 -1.5000 -3.8571 0.43478 -1.5000 -3.8571 0.43478 -1.9286 -3.8571 1.1102e-16 -1.9286 -3.8571 0.079858 0.42857
297  8.3267e-17 -1.5000 -3.4286 0.43478 -1.5000 -3.4286 0.43478 -1.9286 -3.4286 1.1102e-16 -1.9286 -3.4286 0.079858 0.42857
298  8.3267e-17 -1.5000 -3.0000 0.43478 -1.5000 -3.0000 0.43478 -1.9286 -3.0000 1.1102e-16 -1.9286 -3.0000 0.079858 0.42857
299  8.3267e-17 -1.5000 -2.5714 0.43478 -1.5000 -2.5714 0.43478 -1.9286 -2.5714 1.1102e-16 -1.9286 -2.5714 0.079858 0.42857
300  8.3267e-17 -1.5000 -2.1429 0.43478 -1.5000 -2.1429 0.43478 -1.9286 -2.1429 1.1102e-16 -1.9286 -2.1429 0.079858 0.42857
301  8.3267e-17 -1.5000 -1.7143 0.43478 -1.5000 -1.7143 0.43478 -1.9286 -1.7143 1.1102e-16 -1.9286 -1.7143 0.079858 0.42857
302  8.3267e-17 -1.5000 -1.2857 0.43478 -1.5000 -1.2857 0.43478 -1.9286 -1.2857 1.1102e-16 -1.9286 -1.2857 0.079858 0.42857
303  8.3267e-17 -1.5000 -0.85714 0.43478 -1.5000 -0.85714 0.43478 -1.9286 -0.85714 1.1102e-16 -1.9286 -0.85714 0.079858 0.42857
304  8.3267e-17 -1.5000 -0.42857 0.43478 -1.5000 -0.42857 0.43478 -1.9286 -0.42857 1.1102e-16 -1.9286 -0.42857 0.079858 0.42857
305  8.3267e-17 -1.5000 0.0000 0.43478 -1.5000 0.0000 0.43478 -1.9286 0.0000 1.1102e-16 -1.9286 0.0000 0.079858 0.42857
306  8.3267e-17 -1.5000 0.42857 0.43478 -1.5000 0.42857 0.43478 -1.9286 0.42857 1.1102e-16 -1.9286 0.42857 0.079858 0.42857
307  8.3267e-17 -1.5000 0.85714 0.43478 -1.5000 0.85714 0.43478 -1.9286 0.85714 1.1102e-16 -1.9286 0.85714 0.079858 0.42857
308  8.3267e-17 -1.5000 1.2857 0.43478 -1.5000 1.2857 0.43478 -1.9286 1.2857 1.1102e-16 -1.9286 1.2857 0.079858 0.42857
309  8.3267e-17 -1.5000 1.7143 0.43478 -1.5000 1.7143 0.43478 -1.9286 1.7143 1.1102e-16 -1.9286 1.7143 0.079858 0.42857
310  8.3267e-17 -1.5000 2.1429 0.43478 -1.5000 2.1429 0.43478 -1.9286 2.1429 1.1102e-16 -1.9286 2.1429 0.079858 0.42857
311  8.3267e-17 -1.5000 2.5714 0.43478 -1.5000 2.5714 0.43478 -1.9286 2.5714 1.1102e-16 -1.9286 2.5714 0.079858 0.42857
312  8.3267e-17 -1.5000 3.0000 0.43478 -1.5000 3.0000 0.43478 -1.9286 3.0000 1.1102e-16 -1.9286 3.0000 0.079858 0.42857
313  8.3267e-17 -1.5000 3.4286 0.43478 -1.5000 3.4286 0.43478 -1.9286 3.4286 1.1102e-16 -1.9286 3.4286 0.079858 0.42857
314  8.3267e-17 -1.5000 3.8571 0.43478 -1.5000 3.8571 0.43478 -1.9286 3.8571 1.1102e-16 -1.9286 3.8571 0.079858 0.42857
315  8.3267e-17 -1.5000 4.2857 0.43478 -1.5000 4.2857 0.43478 -1.9286 4.2857 1.1102e-16 -1.9286 4.2857 0.079858 0.42857
316  1.1102e-16 -1.9286 -4.2857 0.43478 -1.9286 -4.2857 0.43478 -2.3571 -4.2857 1.3878e-16 -2.3571 -4.2857 0.079858 0.42857
317  1.1102e-16 -1.9286 -3.8571 0.43478 -1.9286 -3.8571 0.43478 -2.3571 -3.8571 1.3878e-16 -2.3571 -3.8571 0.079858 0.42857
318  1.1102e-16 -1.9286 -3.4286 0.43478 -1.9286 -3.4286 0.43478 -2.3571 -3.4286 1.3878e-16 -2.3571 -3.4286 0.079858 0.42857
319  1.1102e-16 -1.9286 -3.0000 0.43478 -1.9286 -3.0000 0.43478 -2.3571 -3.0000 1.3878e-16 -2.3571 -3.0000 0.079858 0.42857
320  1.1102e-16 -1.9286 -2.5714 0.43478 -1.9286 -2.5714 0.43478 -2.3571 -2.5714 1.3878e-16 -2.3571 -2.5714 0.079858 0.42857
321  1.1102e-16 -1.9286 -2.1429 0.43478 -1.9286 -2.1429 0.43478 -2.3571 -2.1429 1.3878e-16 -2.3571 -2.1429 0.079858 0.42857
322  1.1102e-16 -1.9286 -1.7143 0.43478 -1.9286 -1.7143 0.43478 -2.3571 -1.7143 1.3878e-16 -2.3571 -1.7143 0.079858 0.42857
323  1.1102e-16 -1.9286 -1.2857 0.43478 -1.9286 -1.2857 0.43478 -2.3571 -1.2857 1.3878e-16 -2.3571 -1.2857 0.079858 0.42857
324  1.1102e-16 -1.9286 -0.85714 0.43478 -1.9286 -0.85714 0.43478 -2.3571 -0.85714 1.3878e-16 -2.3571 -0.85714 0.079858 0.42857
325  1.1102e-16 -1.9286 -0.42857 0.43478 -1.9286 -0.42857 0.43478 -2.3571 -0.42857 1.3878e-16 -2.3571 -0.42857 0.079858 0.42857
326  1.1102e-16 -1.9286 0.0000 0.43478 -1.9286 0.0000 0.43478 -2.3571 0.0000 1.3878e-16 -2.3571 0.0000 0.079858 0.42857
327  1.1102e-16 -1.9286 0.42857 0.43478 -1.9286 0.42857 0.43478 -2.3571 0.42857 1.3878e-16 -2.3571 0.42857 0.079858 0.42857
328  1.1102e-16 -1.9286 0.85714 0.43478 -1.9286 0.85714 0.43478 -2.3571 0.85714 1.3878e-16 -2.3571 0.85714 0.079858 0.42857
329  1.1102e-16 -1.9286 1.2857 0.43478 -1.9286 1.2857 0.43478 -2.3571 1.2857 1.3878e-16 -2.3571 1.2857 0.079858 0.42857
330  1.1102e-16 -1.9286 1.7143 0.43478 -1.9286 1.7143 0.43478 -2.3571 1.7143 1.3878e-16 -2.3571 1.7143 0.079858 0.42857
331  1.1102e-16 -1.9286 2.1429 0.43478 -1.9286 2.1429 0.43478 -2.3571 2.1429 1.3878e-16 -2.3571 2.1429 0.079858 0.42857
332  1.1102e-16 -1.9286 2.5714 0.43478 -1.9286 2.5714 0.43478 -2.3571 2.5714 1.3878e-16 -2.3571 2.5714 0.079858 0.42857
333  1.1102e-16 -1.9286 3.0000 0.43478 -1.9286 3.0000 0.43478 -2.3571 3.0000 1.3878e-16 -2.3571 3.0000 0.079858 0.42857
334  1.1102e-16 -1.9286 3.4286 0.43478 -1.9286 3.4286 0.43478 -2.3571 3.4286 1.3878e-16 -2.3571 3.4286 0.079858 0.42857
335  1.1102e-16 -1.9286 3.8571 0.43478 -1.9286 3.8571 0.43478 -2.3571 3.8571 1.3878e-16 -2.3571 3.8571 0.079858 0.42857
336  1.1102e-16 -1.9286 4.2857 0.43478 -1.9286 4.2857 0.43478 -2.3571 4.2857 1.3878e-16 -2.3571 4.2857 0.079858 0.42857
337  1.3878e-16 -2.3571 -4.2857 0.43478 -2.3571 -4.2857 0.43478 -2.7857 -4.2857 1.6653e-16 -2.7857 -4.2857 0.079858 0.42857
338  1.3878e-16 -2.3571 -3.8571 0.43478 -2.3571 -3.8571 0.43478 -2.7857 -3.8571 1.6653e-16 -2.7857 -3.8571 0.079858 0.42857
