Time 2ag_AVG_dendrite STD_dendrite 2ag_AVG_SM_dendrite STD_SM_dendrite 2ag_AVG_CT_dendrite STD_CT_dendrite 2ag_AVG_neck.sa1[0] STD_neck.sa1[0] 2ag_AVG_CT_neck.sa1[0] STD_CT_neck.sa1[0] 2ag_AVG_head.sa1[0] STD_head.sa1[0] 2ag_AVG_CT_head.sa1[0] STD_CT_head.sa1[0] 2ag_AVG_PSD.sa1[0] STD_PSD.sa1[0] 2ag_AVG_CT_PSD.sa1[0] STD_CT_PSD.sa1[0] 2ag_AVG_neck.sa1[1] STD_neck.sa1[1] 2ag_AVG_CT_neck.sa1[1] STD_CT_neck.sa1[1] 2ag_AVG_head.sa1[1] STD_head.sa1[1] 2ag_AVG_CT_head.sa1[1] STD_CT_head.sa1[1] 2ag_AVG_PSD.sa1[1] STD_PSD.sa1[1] 2ag_AVG_CT_PSD.sa1[1] STD_CT_PSD.sa1[1] 2ag_AVG_FAKE.sa2[0] STD_FAKE.sa2[0] 2ag_AVG_CT_FAKE.sa2[0] STD_CT_FAKE.sa2[0] 2ag_AVG_FAKE.sa2[1] STD_FAKE.sa2[1] 2ag_AVG_CT_FAKE.sa2[1] STD_CT_FAKE.sa2[1] 2ag_AVG_FAKE.sa2[2] STD_FAKE.sa2[2] 2ag_AVG_CT_FAKE.sa2[2] STD_CT_FAKE.sa2[2] 2ag_AVG_FAKE.sa2[3] STD_FAKE.sa2[3] 2ag_AVG_CT_FAKE.sa2[3] STD_CT_FAKE.sa2[3] 2ag_AVG_FAKE.sa2[4] STD_FAKE.sa2[4] 2ag_AVG_CT_FAKE.sa2[4] STD_CT_FAKE.sa2[4] 2ag_AVG_TOTAL STD_TOTAL
25200 0.744899 0.824512 0.785714 0.772618 0.728572 0.843825 0.666667 0.942809 0.666667 0.942809 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.859286 0.769456 
25250 0.755103 0.845892 0.5 0.5 0.857143 0.930218 0 0 0 0 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.802752 0.745378 
25300 0.704082 0.745177 0.892857 0.816757 0.628572 0.700437 1.33333 0.471405 1.33333 0.471405 4.02497 1.30399 4.02497 1.30399 1 0 1 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.890613 0.677483 
25350 0.683674 0.864219 0.75 0.829156 0.657143 0.876449 0 0 0 0 3.02497 0.806506 3.02497 0.806506 3 0 3 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.888822 0.764139 
25400 0.795919 0.92537 0.821428 0.888561 0.785715 0.939496 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.805208 0.825879 
25450 0.765307 0.842748 0.535714 0.565821 0.857143 0.914732 0 0 0 0 1.65002 1.50912 1.65002 1.50912 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776623 0.816347 
25500 0.785715 0.894997 0.607143 0.771792 0.857143 0.930218 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.863995 0.803005 
25550 0.734695 0.953522 1.07143 1.25153 0.6 0.763451 0 0 0 0 4.69996 1.44556 4.69996 1.44556 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.948479 0.892211 
25600 0.744899 0.918197 0.857143 0.788954 0.7 0.961398 0 0 0 0 2.34998 0.722779 2.34998 0.722779 2 0 2 0 0.666667 0.471405 0.666667 0.471405 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.90433 0.807312 
25650 0.72449 0.830301 0.75 0.784902 0.714286 0.847565 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.734751 0.745515 
25700 0.724491 0.866385 0.785714 1.11346 0.7 0.743543 0 0 0 0 0.650019 1.25598 0.650019 1.25598 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.747137 0.806524 
25750 0.632654 0.733842 0.428571 0.677631 0.714286 0.739553 0.666667 0.942809 0.666667 0.942809 2 0 2 0 1 0 1 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776239 0.637298 
25800 0.653062 0.715741 0.642857 0.765986 0.657143 0.694585 0 0 0 0 1.34998 0.421369 1.34998 0.421369 4 0 4 0 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835461 0.677146 
25850 0.663266 0.819953 0.678571 1.00191 0.657143 0.734569 1 0.816497 1 0.816497 3.69996 0.830493 3.69996 0.830493 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.82622 0.766111 
25900 0.561225 0.783325 0.357143 0.548653 0.642857 0.845758 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.651727 0.7469 
25950 0.67347 0.805282 0.607143 0.724041 0.7 0.834095 0 0 0 0 3.37495 1.05342 3.37495 1.05342 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.778694 0.7761 
26000 0.612246 0.777655 0.642857 0.811273 0.6 0.763451 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0.666667 0.471405 0.666667 0.471405 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79134 0.716179 
26050 0.632654 0.813003 0.535714 0.778375 0.671429 0.823259 0.666667 0.942809 0.666667 0.942809 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.762724 0.740734 
26100 0.591838 0.697469 0.678571 0.709807 0.557143 0.689424 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.676938 0.634527 
26150 0.602042 0.842006 0.392857 0.617558 0.685715 0.903056 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.714992 0.753026 
26200 0.642858 0.772617 0.892857 0.816757 0.542857 0.730669 0 0 0 0 1 0 1 0 2 0 2 0 1 0.816497 1 0.816497 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.667902 0.720502 
26250 0.591838 0.72614 0.5 0.566947 0.628572 0.777752 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.726485 0.648109 
26300 0.581633 0.653459 0.5 0.626783 0.614286 0.661013 0 0 0 0 0.650019 1.25598 0.650019 1.25598 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.65352 0.603504 
26350 0.632654 0.774435 0.678571 0.804166 0.614286 0.761443 0 0 0 0 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.739077 0.686408 
26400 0.551021 0.640829 0.642857 0.666241 0.514286 0.62662 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.684615 0.552463 
26450 0.489797 0.658459 0.571428 0.728431 0.457143 0.625316 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.564377 0.606988 
26500 0.510205 0.745666 0.428571 0.728431 0.542857 0.749966 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.655129 0.701815 
26550 0.438776 0.639935 0.5 0.626783 0.414286 0.643492 0 0 0 0 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0.333333 0.471405 0.333333 0.471405 4.02497 1.30399 4.02497 1.30399 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.636475 0.648835 
26600 0.489797 0.703415 0.571429 0.820652 0.457143 0.647759 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.606043 0.644453 
26650 0.561225 0.808959 0.642857 0.894998 0.528572 0.769442 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.697896 0.734185 
26700 0.540817 0.784653 0.571428 0.903508 0.528572 0.731367 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.651064 0.705588 
26750 0.500001 0.688832 0.392857 0.556731 0.542857 0.730669 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 2.32501 1.0461 2.32501 1.0461 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.699282 0.644478 
26800 0.571429 0.742307 0.607143 0.771792 0.557143 0.729691 0.666667 0.942809 0.666667 0.942809 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.651498 0.680079 
26850 0.612246 0.764421 0.571428 0.728431 0.628572 0.777752 0 0 0 0 2.67499 0.809675 2.67499 0.809675 1 0 1 0 1 0.816497 1 0.816497 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7767 0.676467 
26900 0.653062 0.796702 1.03571 0.944236 0.5 0.67082 0 0 0 0 2 0 2 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.789292 0.712357 
26950 0.642858 0.731924 0.642857 0.717848 0.642857 0.73748 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78051 0.678505 
27000 0.510205 0.745666 0.642857 0.811273 0.457143 0.710849 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.656258 0.706937 
27050 0.530613 0.745107 0.5 0.626783 0.542857 0.787141 0 0 0 0 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.699716 0.708309 
27100 0.551021 0.640829 0.75 0.687906 0.471429 0.602884 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 2 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.660967 0.573009 
27150 0.489797 0.703415 0.607143 0.859372 0.442857 0.624173 0.666667 0.471405 0.666667 0.471405 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.581271 0.666883 
27200 0.581633 0.754895 0.464286 0.625765 0.628572 0.795908 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 1.65002 1.50912 1.65002 1.50912 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.695185 0.687924 
27250 0.571429 0.769309 0.464286 0.625765 0.614286 0.815788 0 0 0 0 3.02497 0.806506 3.02497 0.806506 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.77762 0.688162 
27300 0.642858 0.785714 0.571429 0.562429 0.671429 0.857262 0 0 0 0 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.860465 0.703123 
27350 0.632654 0.800353 0.571428 0.775913 0.657143 0.808627 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0.333333 0.471405 0.333333 0.471405 4.37495 0.80013 4.37495 0.80013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.853937 0.764091 
27400 0.693878 0.813259 0.785714 1.01267 0.657143 0.714857 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.736567 0.719957 
27450 0.571429 0.795394 0.357143 0.717848 0.657143 0.808627 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.645866 0.716444 
27500 0.642858 0.731924 0.535714 0.625765 0.685715 0.766119 0 0 0 0 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.674657 0.7019 
27550 0.591838 0.636263 0.571429 0.562429 0.6 0.663325 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.617254 0.57623 
27600 0.530613 0.702823 0.464286 0.680449 0.557143 0.709843 0.333333 0.471405 0.333333 0.471405 3.69996 0.830493 3.69996 0.830493 1 0 1 0 0.333333 0.471405 0.333333 0.471405 3 0 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.794308 0.668832 
27650 0.602042 0.681232 0.857143 0.832993 0.5 0.579408 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 3.67499 1.00277 3.67499 1.00277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776929 0.615621 
27700 0.67347 0.817855 0.571428 0.820652 0.714286 0.813157 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.807974 0.697359 
27750 0.581633 0.781462 0.714286 0.880631 0.528572 0.731367 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 3 0 3 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.777391 0.719307 
27800 0.591838 0.818619 0.5 0.681385 0.628572 0.864728 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.693827 0.726154 
27850 0.571429 0.845154 0.75 0.784902 0.5 0.857738 0 0 0 0 5.72493 0.52427 5.72493 0.52427 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.868834 0.895349 
27900 0.642858 0.785714 0.821428 1.07083 0.571429 0.6227 0.666667 0.471405 0.666667 0.471405 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.754612 0.70102 
27950 0.602042 0.710558 0.678571 0.709807 0.571429 0.708548 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0.333333 0.471405 0.333333 0.471405 0.650019 1.25598 0.650019 1.25598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67558 0.688496 
28000 0.581633 0.807155 0.607143 0.672909 0.571429 0.854758 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0.666667 0.942809 0.666667 0.942809 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.644512 0.753136 
28050 0.591838 0.740059 0.607143 0.859372 0.585715 0.686458 0 0 0 0 3.34998 1.10561 3.34998 1.10561 0 0 0 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.689324 0.693797 
28100 0.602042 0.724777 0.428571 0.562429 0.671429 0.769442 0.666667 0.942809 0.666667 0.942809 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.720624 0.641199 
28150 0.551021 0.701637 0.821429 0.847415 0.442857 0.60085 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.600158 0.636418 
28200 0.530613 0.717195 0.678571 0.804166 0.471429 0.670212 1 0 1 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0.650019 1.25598 0.650019 1.25598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.57134 0.67541 
28250 0.561225 0.743218 0.464286 0.778375 0.6 0.725061 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.561639 0.677108 
28300 0.377552 0.677861 0.357143 0.765986 0.385714 0.639036 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.572543 0.654764 
28350 0.418368 0.637653 0.535714 0.680449 0.371429 0.613455 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.51419 0.586774 
28400 0.428572 0.699854 0.428571 0.494872 0.428572 0.766652 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518465 0.633055 
28450 0.510205 0.688756 0.357143 0.479157 0.571429 0.747786 0 0 0 0 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0.666667 0.471405 0.666667 0.471405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.505361 0.656938 
28500 0.551021 0.624703 0.607143 0.617558 0.528572 0.626131 0 0 0 0 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0.333333 0.471405 0.333333 0.471405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.612545 0.617504 
28550 0.520409 0.759021 0.428571 0.6227 0.557143 0.804198 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0.666667 0.471405 0.666667 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.696566 0.699078 
28600 0.489797 0.673778 0.464286 0.680449 0.5 0.67082 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 3.37495 1.05342 3.37495 1.05342 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.61843 0.666057 
28650 0.418368 0.637653 0.571428 0.820652 0.357143 0.535476 0 0 0 0 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0.975029 1.88396 0.975029 1.88396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.478158 0.630438 
28700 0.479592 0.688529 0.428571 0.677631 0.5 0.691788 0.333333 0.471405 0.333333 0.471405 2 0 2 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.645687 0.646429 
28750 0.459184 0.687621 0.5 0.681385 0.442857 0.689424 1 1.41421 1 1.41421 0.67499 0.210684 0.67499 0.210684 3 0 3 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.554935 0.695235 
28800 0.39796 0.618421 0.464286 0.565821 0.371429 0.636316 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.530416 0.572149 
28850 0.581633 0.713191 0.607143 0.816757 0.571429 0.667007 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.646761 0.638582 
28900 0.520409 0.703193 0.464286 0.625765 0.542857 0.730669 0 0 0 0 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.661658 0.663679 
28950 0.500001 0.688832 0.5 0.626783 0.5 0.712139 0 0 0 0 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.613697 0.676874 
29000 0.581633 0.754895 0.535714 0.82298 0.6 0.725061 0.666667 0.471405 0.666667 0.471405 0 0 0 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555548 0.713273 
29050 0.520409 0.785449 0.607143 0.899972 0.485714 0.731785 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0.666667 0.942809 0.666667 0.942809 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66954 0.7369 
29100 0.571429 0.670059 0.571429 0.728431 0.571429 0.645233 0.333333 0.471405 0.333333 0.471405 0 0 0 0 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.585057 0.629951 
29150 0.44898 0.671921 0.678571 0.758456 0.357143 0.610286 0.666667 0.942809 0.666667 0.942809 3.02497 0.806506 3.02497 0.806506 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66665 0.671737 
